Unnamed: 0,DE,EN,TRANSLATION,meteor_score
675,Auf jeden Fall: 'Ne ganze Menge von den Attentaten sind wirklich an einem 23. passiert.,"Either way, the part on assassinations is true. Many occurred on the 23rd.","Wie auch immer, der Teil über Morde ist wahr. Viele geschahen am 23.",0.03184713375796178
676,Es tut mir für Sie beide leid.,I'm sorry for you both.,Ihr beide tut mir leid.,0.4641544117647058
677,In beiden Residenzen BOUGANVILLAGE und LE VELE können die Wohnungen jeweils im Erdgeschoss mit Patio als auch im ersten Stockwerk mit Veranda liegen (jeweils mit Tisch und Stühlen ausgestattet).,"At the Bouganvillage and Le Vele Residence accommodation can be on the ground floor with patio or on the first floor with veranda, both equipped with table and chairs.","In der Bouganvillage und Le Vele Residence Unterkunft kann im Erdgeschoss mit Terrasse oder im ersten Stock mit Veranda, beide mit Tisch und Stühlen ausgestattet sein.",0.5451245107493334
678,"Also haben der Schnelle und Darhk das, was Darhk vom KGB bekam?","So the speedster and Darhk, they have whatever the KGB gave Darhk?","Also der Speedster und Darhk, sie haben, was der KGB Darhk gegeben hat?",0.44576382998774866
679,An diesem speziellen Tag lief er Mr. Woodhaus über den Weg und verschwand daraufhin im nächsten Klassenzimmer.,"On this particular day, he avoided Mr Woodhouse by ducking into a class.","An diesem Tag vermied er Mr. Woodhouse, indem er sich in eine Klasse verzog.",0.22275449101796405
680,"Wie ein Stoßgebet,","As a matter of fact, my friend","In der Tat, mein Freund",0.0
681,"Ich muss zugeben, dass ich ein wenig beeindruckt bin.","Don't look at me. Uno, dos, tres. Keep it pounding.",Sieh mich nicht an.,0.0
682,Er ist hier.,He is here.,Er ist hier.,0.9814814814814815
683,iF - International Forum Design Hannover: Homepage Druckansicht,iF - International Forum Design Hannover: iF WORLD DESIGN GUIDE,iF - Internationales Forum Design Hannover: iF WORLD DESIGN GUIDE,0.4634661835748792
684,"- Manche sagen, du bist geschieden.",- Others say you're divorced.,"- Andere sagen, du bist geschieden.",0.8066666666666668
685,"Es wurde gesucht nach:Holländer, Friedrich (INTERPRET)","Searched for:Wal-Berg, (composer)","Gesucht nach:Wal-Berg, (Komponist)",0.4597938144329897
686,- Was ist?,What is it?,Was ist los?,0.6388888888888888
687,- Es wird brüderlich geteilt.,- Share and share alike.,- Teilen und teilen.,0.10204081632653061
688,Augenblick.,"Hey, wait a minute.","Hey, warte mal.",0.0
689,angezeigte Produkte: 1 bis 45 (von 45 insgesamt) Seiten: 1,Displaying 1 to 30 (of 45 products) Result Pages: 12[Next>>],Zeige 1 bis 30 (von 45 insgesamt) Seiten: 12[Weiter>>],0.6177156177156177
690,"Wie wir gehört haben, lehnen die Kollegen den Kommissionsvorschlag aus verschiedenen Gründen ab; über die Ablehnung sind wir uns jedoch einig.","Mrs Scheele has done a very good job and we have a united front in Parliament, which is very different from the debate the Commissioner witnessed on REACH yesterday, the outcome of which we will see tomorrow in the vote.","Frau Scheele hat eine sehr gute Arbeit geleistet, und wir haben eine gemeinsame Front im Parlament, die sich von der gestrigen Debatte des Kommissars über REACH, deren Ergebnis wir morgen in der Abstimmung sehen werden, sehr unterscheidet.",0.10638297872340424
691,Ein heranwachsender...,"You know, adolescent.","Du weißt schon, Jugendlicher.",0.0
692,"(13. September 2014, 02:41)","(Sep 13th 2014, 2:41am)","13. September 2014, 2:41 Uhr",0.4990583804143125
693,"Preis pro Tag für 4 Personen in Mobilheim: € 109,00 statt € 142,00!","Daily price for 4 people in Mobile Home Luna, beach included: € 109,00 instead of € 142,00!","Tagespreis für 4 Personen in Mobile Home Luna, strand inbegriffen: € 109,00 statt € 142,00!",0.7014084507042254
694,"Start > Masterprogramm Arts & Sciences: Staatswissenschaften - Public Economics, Law and Politics (M.A.) -> Komplementärstudium -> Fachübergreifende Methoden","Start > Master of Arts & Sciences: Public Economics, Law and Politics (M.A.)","Start > Master of Arts & Sciences: Public Economics, Law and Politics (M.A.)",0.5964109781843773
695,Zuletzt geändert am: 16. Januar 2002,Last modified to: 16. January 2002,Letzte Änderung zu: 16. Januar 2002,0.5669642857142857
696,"— für Israel 160 Mio. ECU in Form eines auf dem Markt zu finanzierenden Darlehens in Verbindung mit Zinszuschüssen in Höhe von 27,5 Mio. ECU zu Lasten des Haushaltsplans 1991, die insbesondere zur Deckung von Einfuhrausgaben bestimmt waren;","On 4 March the Council (General Affairs) agreed on financial assistance to Israel and the Palestinians in the Occupied Territories, as follows: for Israel, ECU 160 million in loans raised on the market, linked to interest subsidies for which ECU 27.5 million would be included in the 1991 budget, to cover import costs in particular; for the Palestinians in the Occupied Territories, ECU 60 million in the form of grants, to be included in the 1991 budget, for the financing of subsidized housing and hospitals.","Am 4. März beschloß der Rat (Allgemeine Angelegenheiten) eine finanzielle Unterstützung für Israel und die Palästinenser in den besetzten Gebieten wie folgt: für Israel 160 Mio. ECU für die am Markt aufgenommenen Darlehen im Zusammenhang mit Zinszuschüssen, für die 27,5 Mio. ECU in den Haushaltsplan 1991 einbezogen werden, um insbesondere die Einfuhrkosten zu decken; für die Palästinenser in den besetzten Gebieten 60 Mio. ECU in Form von Zuschüssen, die im Haushaltsplan 1991 vorgesehen sind, für die Finanzierung subventionierter Wohnungen und Krankenhäuser.",0.4343463302752294
697,Das gehört zu allen Rückblenden:,I'd rather tell you a different story.,Ich würde dir lieber eine andere Geschichte erzählen.,0.0
698,"- Ich dachte, Bertie würde sein Gebiss verlieren.",- I thought Bertie would drop his teeth.,"- Ich dachte, Bertie lässt seine Zähne fallen.",0.605
699,"Es tut mir auch leid, Frau Piantoni.","And I'm sorry, too, Mrs. Piantoni.","Und es tut mir auch leid, Mrs. Piantoni.",0.8294209702660407
700,"Doch es sieht nicht so aus, als würden sie so schnell ein Liebespaar werden.","Doch es sieht nicht so aus, als würden sie so schnell ein Liebespaar werden.","Doch es sieht nicht so aus, als würden sie so schnell ein Liebespaar werden.",0.9998177842565598
701,Bei den meisten Prüfungen auf chronische Toxizität werden Nagetierarten verwendet; diese Prüfmethode gilt daher hauptsächlich für Prüfungen an diesen Arten.,"The majority of chronic toxicity studies are carried out in rodent species, and this Test Method is intended therefore to apply primarily to studies carried out in these species.","Die meisten Studien zur chronischen Toxizität werden an Nagetierarten durchgeführt, und diese Testmethode soll daher in erster Linie für Studien an diesen Arten gelten.",0.38896713615023476
702,"Dr. Wolfgang Sachs, geboren 1946 in München. Studium der Theologie und Soziologie in München, Tübingen und Berkeley, USA. 1980-1984 Mitarbeiter der Forschungsgruppe ""Energie und Gesellschaft"" an der Technischen Universität Berlin. 1984-87 Schriftleiter der Zeitschrift ""Development"" bei der Society for International Development, Rom. 1987-90 Visiting Professor an der Pennsylvania State University. 1990-93 Kollegiat am Kulturwissenschaftlichen Institut in Essen. Seit Mai 1993 am Wuppertal Institut für Klima, Umwelt und Energie. Seit 1993 jedes Jahr scholar-in-residence am Schumacher College, England. 1997 Lehrtätigkeit an der University of California, Berkeley, und Università La Sapienza, Rom. Mitglied im Fachbeirat Süd der Heinrich-Böll-Stiftung.","Dr. Wolfgang Sachs was born in 1946 in Munich, Germany. He studied theology and social sciences in Munich, Tübingen and Berkeley. From 1980-1984 he was member of the research group ""Energy and Society"" at the Berlin Technical University. From 1984 until 1987 he worked as the editor of the magazine ""Development"" in Rome. During 1987-1990 Wolfgang Sachs served as a professor at Pennsylvania State University, USA. From 1990-1993 he was a research fellow at the Institute for Cultural Sciences at Essen University. Since May 1993 he works for the Wuppertal Institute. He lectures widely nationally and internationally and is a regular scholar-in-residence at Schumacher College, England. His publications on development, environment, and globalisation have appeared in many languages.","Dr. Wolfgang Sachs wurde 1946 in München geboren. Er studierte Theologie und Sozialwissenschaften in München, Tübingen und Berkeley. Von 1980-1984 war er Mitglied der Forschungsgruppe ""Energie und Gesellschaft"" an der Technischen Universität Berlin. Von 1984 bis 1987 arbeitete er als Herausgeber der Zeitschrift ""Entwicklung"" in Rom. 1987-1990 war Wolfgang Sachs Professor an der Pennsylvania State University, USA. Von 1990-1993 war er wissenschaftlicher Mitarbeiter am Institut für Kulturwissenschaften der Universität Essen. Seit Mai 1993 arbeitet er für das Wuppertal Institut. Er unterrichtet landesweit und international und ist regelmäßiger Wissenschaftler am Schumacher College, England. Seine Publikationen über Entwicklung, Umwelt und Globalisierung sind in vielen Sprachen erschienen.",0.43313354276895943
703,Die Regierung ist an der sache dran.,The Feds are on to the whole thing.,Die Feds sind an der Sache dran.,0.6914285714285714
704,Da müssen wir hin.,We should go there.,Wir sollten dorthin gehen.,0.125
705,Ist sie ins Krankenhaus gezogen?,She's living at the hospital?,Sie wohnt im Krankenhaus?,0.25423728813559315
706,"Richard Ellison ist kein Name, den ich noch einmal zu hören erwartet habe.",Richard Ellison is not a name I was expecting to hear again.,"Richard Ellison ist kein Name, den ich noch einmal hören wollte.",0.7781250000000001
707,"Nun, die Gerüchte stimmen, und... ich darf Sie bekanntmachen... mit den beiden neuen Eigentümern der Opéra Populaire. Monsieur Richard Firmin und Monsieur Gilles André.","I can now tell you that these were all true, and it is my pleasure to introduce you to the two gentlemen who now own the Opera Populaire Monsieur Richard Firmin and Monsieur Gilles Andre.","Ich kann Ihnen jetzt sagen, dass dies alles wahr war, und es ist mir eine Freude, Ihnen die beiden Herren vorzustellen, die jetzt die Oper Populaire Monsieur Richard Firmin und Monsieur Gilles Andre besitzen.",0.41933884297520657
708,"Nach deiner Theorie brauchte ein aztekischer Priester fünf Jahre, um von Mittelamerika hierher zu kommen.","According to your theory, it took Aztec priests five years to get here from somewhere in Central America.","Ihrer Theorie nach brauchten aztekische Priester fünf Jahre, um von irgendwo in Mittelamerika herzukommen.",0.5775126356781838
709,"Auf Wunsch kann Sue Booth-Forbes für interessante Programme mit irischen Musikanten, Geschichtenerzählern oder für Lesungen von Fotografen und bildenden Künstlern sorgen.","On request, Sue Booth-Forbes can arrange interesting programs with Irish musicians and storytellers or lectures by fotographers and visual artists.",Sue Booth-Forbes kann auf Wunsch interessante Programme mit irischen Musikern und Geschichtenerzählern oder Vorträgen von Fotografen und bildenden Künstlern arrangieren.,0.7453648325358851
710,"Der Austausch ermöglicht femer den angestammten Anbietern und Händlern mit erheblichen Marktanteilen, d. h. den vier größten Unter nehmen mit Anteilen von etwa 80 % am britischen Markt, ihre Marktstellung wirksamer zu verteidigen, als dies ohne die eingehenden Angaben über die Absatzzahlen ihrer Konkurrenten und Änderungen in deren Marktstellung möglich wäre.",The Exchange further helps the established firms and dealers with considerable market shares (i.e. the four biggest firms holding approximately 80 % of the United Kingdom market) to defend their market positions more efficiently than they could do without the detailed information on retail sales of their rivals and any changes thereof.,"Die Börse hilft den etablierten Unternehmen und Händlern mit erheblichen Marktanteilen (d. h. den vier größten Unternehmen, die rund 80 % des britischen Marktes halten) außerdem, ihre Marktposition effizienter zu verteidigen, als sie es ohne die detaillierten Informationen über den Einzelhandelsumsatz ihrer Konkurrenten und etwaige Änderungen davon tun könnten.",0.47609043617446983
711,Auf dem Pass (2Std23Min) (1750 m) stossen Sie auf einen Wanderweg. Biegen Sie nach rechts ab. Voraus erblicken Sie das Westmassiv von Picos De Europa. Im Westen erstreckt sich die Kantabrische Kordiliere.,"Once you have reached the pass (2h23min) (1750 m), you follow a track to the right.","Sobald Sie den Pass erreicht haben (2Std23Min) (1750 m), folgen Sie einem Weg nach rechts.",0.3372003563330094
712,"Ich nehme an, er will damit zum Ausdruck bringen, dass er irgendwann einmal Geschichtsunterricht hatte.",I assume his purpose is to demonstrate that at one time or another he was subjected to a grammar-school course in history.,"Ich nehme an, sein Ziel ist es, zu demonstrieren, dass er einmal einem Grammatikkurs in Geschichte unterzogen wurde.",0.36764705882352944
713,"Schickt das Jugendamt jemanden her, um ihn mitzunehmen?",Juvenile services is sending someone to take him in?,"Jugenddienste schicken jemanden, der ihn mitnimmt?",0.17045454545454547
714,Die Gruppe könnte die Zusammenarbeit dann auf drei weitere politische Bereiche ausdehnen:,The group could then extend cooperation to three other policy areas:,Die Gruppe könnte dann die Zusammenarbeit auf drei weitere Politikbereiche ausweiten:,0.7267441860465118
715,Was ist mit diesem? Das ist gut.,This is a good one.,Das ist ein guter.,0.24671052631578946
716,"Ich kenne da ein paar Herren, die hervorragend geeignet wären, auf eine etwas australische Weise. Würde das helfen?",I know a couple of gentlemen who might fit the bill in an antipodean kind of way.,"Ich kenne ein paar Gentlemen, die die Rechnung auf antipodeanische Art und Weise passen könnten.",0.30776826859776163
717,Das hat sie doch schon früher gewusst. - Ja.,-She must have known that earlier?,- Das muss sie früher gewusst haben?,0.4179775280898876
718,Zusammen mit Polar Music und Union Songs werden die ABBA-Mitglieder den Bau eines Hauses für zehn Waisenkinder in der Stadt Bossangoa sponsern.,"Along with Polar Music and Union Songs, the ABBA members will sponsor the construction of a home for ten orphans in the town of Bossangoa.",Zusammen mit Polar Music und Union Songs werden die ABBA-Mitglieder den Bau eines Heims für zehn Waisenkinder in Bossangoa unterstützen.,0.823776758409786
719,dem Bausektor führen die Finanzrestriktionen zu einer er-,"In the construction sector especially, the financial con-",Vor allem im Baugewerbe,0.0
720,Kein Mensch.,"He""s not a person.",Er ist kein Mensch.,0.8522727272727273
721,"Jungs könnt das sicher hinbekommen, oder?","Guys should be able to work that out, right?","Die Jungs sollten das hinkriegen können, oder?",0.4445422535211268
722,Als Teil dieser Partnerschaft hat Orlando die Möglichkeit Spieler von Benfica auszuleihen.,"As part of that partnership, Orlando City signed two players from the S.L.",Im Rahmen dieser Partnerschaft unterschrieb Orlando City zwei Spieler aus der S.L.,0.2630208333333333
723,Nach einer Zählung aus dem Jahr 2000 hat die Stadt 20.339 Einwohner.,"As of the 2010 census, the city had a total population of 21,387.",Im Jahr 2010 hatte die Stadt 21.387 Einwohner.,0.2720905172413793
724,lesen Sie hier den Tourbericht,lesen Sie hier den Tourbericht,lesen Sie hier den Tourbericht,0.996
725,Er meidet alle.,He shuns everybody.,Er meidet alle.,0.9814814814814815
726,"Er tut sein möglichstes, um -- ohne sich allzu sehr zu kompromittieren -- der Idee Nahrung zu verschaffen, Faurisson wäre ein altbekannter Antisemit; und erzählt die Geschichte klein-klein, auf diese Weise den Eindruck zu erwecken, sie, als Verantwortliche der Universität, hätten gar nicht anders handeln können, was, grosso modo, wohl bedeutet, sie hätten den Störenfried in die Falle laufen lassen, um sich nicht der Kritik der Gegner Faurissons auszusetzen.","He tries, without compromising himself, to give credit to the idea that Faurisson was a long-time antisemite.","Er versucht, ohne sich selbst zu kompromittieren, der Idee, dass Faurisson war ein langjähriger Antisemit.",0.07751937984496124
727,einen qualitativ immer hochwertigeren Wein herzustellen.,produce wines with increasing high quality organoleptic properties.,produzieren Weine mit steigender Qualität organoleptischen Eigenschaften.,0.0819672131147541
728,"Danke. Wie spät ist es, Hank?","What time is it, Hank?","Wie spät ist es, Hank?",0.8675523349436391
729,Die Sortierfolge kann in einem Menü im Fuß des Fensters gewählt werden. Im Browser-Fenster können die Dateien in eine Dropliste im unteren Bereich des Fensters gezogen werden und dort durch Ziehen sortiert werden.,"The sorting order can be set in a menu at the bottom of the window. In the browser window files can be dragged to a drop area at the bottom of that window, in that drop list the files can be ordered by dragging.","Die Sortierreihenfolge kann in einem Menü am unteren Rand des Fensters gesetzt werden. Im Browser-Fenster können Dateien in einen Drop-Bereich am unteren Rand des Fensters gezogen werden, in dieser Drop-Liste können die Dateien durch Ziehen bestellt werden.",0.5738110555748008
730,"""Danebenschossen""","""By the Sea""","""Beim Meer""",0.32258064516129037
731,Im Frühling 1905 begann Sabina Spielrein ein Medizinstudium an der Universität Zürich.,"Spielrein was able to begin her medical studies in 1905, graduating as a doctor in 1911.",== Leben ==Spielrein begann ihr Medizinstudium 1905 und schloss 1911 als Arzt ab.,0.12396694214876033
732,Ich hatte letzte Nacht einen Drink auf Irland mit ein paar Freunden von beiden Richtungen.,I had a drink for Ireland last night with some friends of both persuasions.,Ich hatte gestern Abend einen Drink für Irland mit ein paar Freunden von beiden Überzeugungen.,0.7258953168044078
733,Gepäckbeförderung von Tür zu Tür,Door to door luggage carriage,Gepäckbeförderung von Tür zu Tür,0.996
734,"Ich habe kein Vertrauen Zeitung Linien, sie sind annähernd und oft unzuverlässig.","I don’t trust newspaper lines, they are approximate and quite often unreliable.","Ich traue Zeitungszeilen nicht, sie sind ungefähr und ziemlich oft unzuverlässig.",0.4295051353874883
735,"Er leitete das International Institute for Strategic Studies (IISS) in London und später die deutsche Stiftung Wissenschaft und Politik, ein Think Tank, der die Bundesregierung und den Bundestag in außenpolitischen Fragen federführend berät. Deutschland müsse, so Bertram, “die immensen Vorteile eines engen und gemeinschaftlichen Verhältnisses mit Iran” erkennen.","He used to head the International Institute for Strategic Studies in London and later the German Foundation for Science and Politics, a think tank that advises the government and parliament on foreign policy.","Früher leitete er das Internationale Institut für Strategische Studien in London und später die Deutsche Stiftung für Wissenschaft und Politik, ein Think Tank, der Regierung und Parlament in der Außenpolitik berät.",0.327775732871639
736,"Weshalb macht er sich so unverschämt vor unseren Augen breit? Weshalb tut er, als ob er weiter nach Gründen suchen würde- wobei dieses Gründe sinnlos geworden sind, nur leere Worte, hohle Parolen, inkonsistente Logik?","Why is it deployed so shamelessly before our eyes? Why does they continue to pretend to find reasons when these reasons no longer have any meaning - they are just empty words, hollow slogans and inconsistent logic?","Warum wird es so schamlos vor unseren Augen eingesetzt? Warum tun sie weiterhin so, als würden sie Gründe finden, wenn diese Gründe keine Bedeutung mehr haben - es sind nur leere Worte, hohlen Slogans und inkonsequente Logik?",0.3615702479338843
737,"Jetzt kommt eine dicke, fette Nahaufnahme.","Now, here comes a big, fat close-up.","Hier kommt eine große, fette Nahaufnahme.",0.625
738,"Freitag, 11. März 2016, 22:16 UTC+1","Mittwoch, 9. März 2016, 14:32 UTC+1","Mittwoch, 9. März 2016, 14:32 UTC+1",0.42592592592592593
739,GO!!! - Fahrzeuge,GO!!! - Fahrzeuge,GO!!! - Fahrzeuge,0.9814814814814815
740,"Ich möchte das Haus und die Kommission darauf aufmerksam machen, dass 90% der jährlich etwa 5 000 Gesetze im Rahmen übertragener Befugnisse verabschiedet werden.",I would remind the House and the Commission that 90% of some 5 000 legislative acts adopted every year in the Union are under delegated powers.,"Ich möchte das Parlament und die Kommission daran erinnern, dass 90 % der jährlich in der Union erlassenen etwa 5 000 Rechtsakte delegierten Befugnissen unterliegen.",0.5379591836734694
741,Bezeichnenderweise sehen Regierung und »Experten« in Polen bis heute keinerlei Zusammenhang zwischen Finanzkrise und Autoproduktion. Dabei war die historisch einzigartige Ausweitung der weltweiten Autoproduktion von 58 auf 73 Millionen Stück zwischen 2002 und 2007 nur auf Kredit möglich.,"Typically, government and ""experts"" in Poland still refuse to see any links between fthe financial crises and the production of automobiles. But the historically unparalleled expansion of global car production from 58 to 73 million between 2002 and 2007 was only possible on credit.","Typischerweise weigern sich Regierung und „Experten"" in Polen immer noch, Verbindungen zwischen den Finanzkrisen und der Produktion von Automobilen zu erkennen. Aber die historisch beispiellose Ausweitung der weltweiten Automobilproduktion von 58 auf 73 Millionen zwischen 2002 und 2007 war nur auf Kredit möglich.",0.6176674702315728
742,Ich werde mit George nachkommen.,"I´ll, uh, follow along with George.",Ich werde George folgen.,0.5215419501133786
743,"Gewinnen ist klasse, aber wenn ich mein Bestes gegeben habe, bin ich meist zufrieden mit dem Ergebnis, egal wie es ist.","Winning's great, but if I've done my best, I usually feel good about the outcome, no matter what it is.","Gewinnen ist toll, aber wenn ich mein Bestes getan habe, fühle ich mich normalerweise gut über das Ergebnis, egal was es ist.",0.5858268599792479
744,in dem Begleitbuch Juden in Buttenhausen,- in the book Jews in Buttenhausen (only in German),- im Buch Juden in Buttenhausen,0.49074074074074076
745,Sozialdemokraten beschäftigen sich mit der Stärkung der Rolle der Frau in der arabischen Welt,S&D Euro MPs address women's empowerment in the Arab World,S&D-Europaabgeordnete sprechen die Ermächtigung der Frauen in der arabischen Welt an,0.34820143884892085
746,Ich friere nicht.,"- I'm not cold, sir.","- Mir ist nicht kalt, Sir.",0.15151515151515152
747,Einkommen aus unselbständiger Arbeit 2001,Compensation of employees 2001,Arbeitnehmerentgelt 2001,0.10638297872340426
748,- Sie widern mich an.,- You disgust me.,- Du widerst mich an.,0.5111111111111111
749,"1993 wechselte er wieder zu seinem Heimatverein Fredrikstad FK, wo er ein Jahr später seine aktive Karriere beendete.","He finished his career back in Fredrikstad, where he is now the assistant coach.","Er beendete seine Karriere wieder in Fredrikstad, wo er heute als Assistenztrainer tätig ist.",0.30229048295454547
750,"Die Person, die ein nicht im Katalog aufgeführtes Einzelfuttermittel zum ersten Mal auf den Markt bringt, meldet den in Artikel 26 Absatz 1 genannten Vertretern des europäischen Futtermittelsektors unverzüglich seine Verwendung.","The person who, for the first time, places on the market a feed material that is not listed in the Catalogue shall immediately notify its use to the representatives of the European feed business sectors referred to in Article 26(1).","Die Person, die erstmals ein Futtermittel-Ausgangserzeugnis in Verkehr bringt, das nicht im Katalog aufgeführt ist, teilt seine Verwendung unverzüglich den Vertretern der in Artikel 26 Absatz 1 genannten europäischen Futtermittelbranchen mit.",0.6408455855460463
751,Im luxuriösen Le Chinois Restaurant & Bar genießen Sie moderne chinesische Küche und kreative Cocktails.,The sumptuous Le Chinois Restaurant & Bar serves a modern Chinese cuisine menu and creative cocktail list.,Das prächtige Le Chinois Restaurant & Bar serviert eine moderne chinesische Küche und eine kreative Cocktailkarte.,0.6533112582781456
752,So steigern Sie Ihr Wohlbefinden,That's the way to increase your wellbeing,"Das ist der Weg, um Ihr Wohlbefinden zu erhöhen",0.34722222222222227
753,"Sag bloß nicht, du hast einen Blutschwur geleistet.",Don't tell me - you took a blood oath.,"Sag mir nicht, dass du einen Bluteid geleistet hast.",0.3703703703703704
754,Warum hast du es niemand gesagt?,Why didn't you tell anyone? It must've been hell keeping all that inside.,Warum hast du es niemandem erzählt?,0.6914285714285714
755,- Eine Sternkarte.,- It's a star frame.,- Es ist ein Sternenrahmen.,0.3125
756,Werner Trobin trobin@kde.org.,Werner Trobin trobin@kde. org.,Werner Trobin trobin@kde.org.,0.996
757,"Was würden Sie tun, wenn Sie sichergehen wollten, dass die Streife den Bezirk im Auge behält?","What's up, Sergeant? How would you check the patrol was keeping an eye on things?","Wie würden Sie überprüfen, dass die Patrouille alles im Auge hat?",0.3469387755102041
758,"Paco zeigt mir den Spannungsregler, den Joe nachts gebracht hat.",Paco here was just about to show me the regulator that Joe brought in.,"Paco war gerade dabei, mir den Regulator zu zeigen, den Joe hereingebracht hat.",0.4962243797195253
759,- Ich habe bestanden?,I passed?,Ich habe bestanden?,0.8099489795918368
760,"Du hast zwei andere Gatten hier, mit denen du das machen kannst.",You got two other husbands here to do that with.,Dafür haben Sie noch zwei andere Ehemänner.,0.16304347826086957
761,"Wir sind allein in dem Glauben, dass sie eine schöne Frau ist.",We are alone in believing that she is a beautiful woman.,"Wir sind allein im Glauben, dass sie eine schöne Frau ist.",0.8369747899159665
762,"Es wurde vorgeschlagen, dass die Rollen nach Entfernen aus dem Trägermechanismus auf Paletten gesetzt und mit Gurten befestigt würden. Sobald 2 Rollen auf jeder Palette platziert wären, würden das Brutto- und Nettogewicht außen angegeben und die Rollen würden in einen Lagerbereich verbracht, wo diese dann von M&R Recycling abgeholt würden.","It was proposed that once the rolls had been lifted off the support mechanism, they would be placed on pallets and secured with strapping. Once 2 rolls were positioned on each pallet, the gross and net weight were written externally and they would be removed and placed into a storage area, awaiting collection by M&R Recycling.","Es wurde vorgeschlagen, dass die Rollen nach dem Abheben des Stützmechanismus auf Paletten gestellt und mit Umreifung gesichert werden. Sobald 2 Rollen auf jeder Palette positioniert waren, wurden das Brutto- und Nettogewicht nach außen geschrieben und sie entfernt und in einen Lagerbereich gebracht, bis die Sammlung durch M&R Recycling erwartet wurde.",0.5392274472168905
763,Ich brauche dich am Schalter.,We need you at the desk.,Wir brauchen dich am Schreibtisch.,0.37500000000000006
764,"Tako, ich hoffe, dass wir Recht behalten.","Tako, I hope we're right.","Tako, ich hoffe, wir haben recht.",0.6463768115942029
765,"Mache ich dir ein Versprechen, breche ich eines an mich selbst.","Make a promise to you, break another to myself.","Versprich es dir, breche mir ein anderes.",0.14150943396226415
766,Blinde Kuh.,Please! - Blindman's bluff.,- Blindmans Bluff.,0.0
767,"Soweit es mich betrifft, ist dein Chemieunterricht beendet.","As far as I'm concerned, your chemistry education is over.","Was mich betrifft, ist deine Chemieausbildung vorbei.",0.5023734177215189
768,"In zwei der zwölf schottischen Regionen ist der Schulbeirat im Ausschuß für die Einstellung von leitendem Lehrpersonal durch ein Mitglied vertreten (was vom zuständigen Minister empfohlen wird), während in Nordirland die Einstellung von Lehrpersonal eine der wichtigeren Aufgaben des Schulausschusses ist.","In two of the 12 regions of Scotland a school council member is represented on the selection panel for senior staff, a procedure which has been commended by the Minister, while in Northern Ireland staff appointments represent one of the more important functions of the school management committee.","In zwei der zwölf Regionen Schottlands ist ein Schulratsmitglied in der Auswahlkommission für leitende Angestellte vertreten, ein Verfahren, das vom Minister empfohlen wurde, während in Nordirland die Ernennungen von Bediensteten eine der wichtigsten Funktionen des Schulleitungsausschusses darstellen.",0.42190775681341713
769,Mehr Info eng(4) ger(2),More info eng(4) ger(2),Weitere Informationen eng(4) ger(2),0.7992187500000002
770,"Nein, ihr werdet die Herrlichkeit Gottes sehen. Das ist der Höhepunkt dieses 11. Kapitels im Johannesevangelium mit Lazarus und seinen Schwestern in Bethanien.","That is the upshot of this eleventh chapter of John with Lazarus and his sisters at Bethany. Difficult as the way to it was for them, the last picture is of an emanation of the glory of God.","Das ist das Ergebnis dieses elften Kapitels des Johannes mit Lazarus und seinen Schwestern in Bethanien. Schwierig wie der Weg zu ihm für sie war, ist das letzte Bild von einer Ausstrahlung der Herrlichkeit Gottes.",0.5423553719008265
771,- Es wird mich umbringen.,It'll kill me.,Das bringt mich um.,0.10204081632653061
772,Sie hatten keine Abtreibung.,You did not have an abortion.,Du hattest keine Abtreibung.,0.46875
773,Hier ist Kanon.,It's Kanon.,Es ist Kanon.,0.625
774,"Wenn man genauer hinguckt, sieht man beispielsweise auch all das, was die Oberfläche ausmacht, also die Schönheit des Bildes, die Beiläufigkeit und Leichtigkeit, mit der Bergman alltägliche Begebenheiten eingefangen hat.","If you look closer, you see everything including the surface, the beauty of the image, the casualness and lightness with which Bergman captures daily occurrences.","Wenn man näher hinschaut, sieht man alles, einschließlich der Oberfläche, der Schönheit des Bildes, der Lässigkeit und Leichtigkeit, mit der Bergman alltägliche Ereignisse einfängt.",0.49387755102040815
775,Mein Merkzettel (34),My wish list (55),Meine Wunschliste (55),0.3
776,Deine Ticks sind weg.,Your tics are gone.,Deine Tics sind weg.,0.6388888888888888
777,"Vier Stunden, bis Lottie hier eintrifft.",Four hours 'til Lottie gets here.,"Vier Stunden, bis Lottie hier ist.",0.8300000000000002
778,"Woher wussten Sie, wer da ist?",How'd you know who it is?,"Woher wusstest du, wer es ist?",0.4508928571428571
779,Willkommen bei Vereinigte Füllkörper-Fabriken GmbH & Co. KG,"WELCOME to Vereinigte Füllkörper-Fabriken GmbH & Co. KG (VFF),","WILLKOMMEN an Vereinigte Füllörper-Fabriken GmbH & Co. KG (VFF),",0.6777108433734939
780,Das Abkommen wird hier eine enge Kiste.,The treaty's gonna be a tough sell here.,Der Vertrag wird hier ein harter Verkauf sein.,0.41471048513302033
781,"Wenn wir es mit ihr aufnehmen wollen, dann werden wir Klaus brauchen.","We go up against her,","Wir gehen gegen sie an,",0.04424778761061946
782,Link: zur Homepage (Kursalon),Link: zur Homepage (Peterskirche),Link: zur Homepage (Peterskirche),0.8412698412698414
783,Ich habe versagt.,I failed.,Ich habe versagt.,0.9814814814814815
